254,45,64,-56.354,-93.841,34.897,27.5,-46.258,-83.172,30.805
255,46,36,-58.050,-81.957,55.199,33.1,-48.048,-71.471,47.537
256,46,37,-65.536,-73.898,52.613,25.5,-54.107,-65.571,45.691
257,46,38,-73.781,-64.631,44.408,35.2,-61.055,-59.063,39.470
258,46,52,-69.807,-79.980,25.486,33.3,-57.080,-72.433,23.941
259,46,63,-61.165,-91.583,26.228,40.5,-50.069,-81.284,23.854
260,46,64,-64.132,-86.417,31.612,22.5,-53.084,-76.757,28.390
261,47,37,-73.187,-65.517,45.026,37.4,-60.697,-59.719,39.840
262,47,38,-78.988,-55.258,37.668,25.6,-65.933,-50.526,34.093
263,47,39,-82.620,-47.594,26.329,33.6,-68.886,-45.219,24.934
264,47,52,-75.679,-70.007,18.003,23.3,-62.904,-62.237,15.307
265,47,53,-78.868,-62.462,8.691,37.9,-66.666,-57.736,8.039
266,47,64,-70.879,-78.248,25.123,32.8,-57.759,-71.506,23.343
267,48,38,-82.159,-48.612,28.390,40.4,-68.751,-45.704,27.587
268,48,39,-85.163,-38.275,17.253,25.0,-70.808,-37.727,15.247
269,48,40,-86.300,-31.563,5.936,32.0,-72.174,-30.936,6.294
270,48,52,-78.868,-62.462,8.691,32.2,-66.666,-57.736,8.039
271,48,53,-81.990,-53.521,-1.422,23.3,-70.006,-50.301,-0.675
272,49,39,-86.300,-31.563,5.936,42.0,-72.174,-30.936,6.294
273,49,40,-85.957,-23.452,-4.828,25.7,-71.327,-24.793,-6.124
274,49,41,-84.832,-15.988,-15.660,31.0,-71.629,-17.765,-15.030
275,49,53,-84.127,-46.233,-12.808,31.1,-70.729,-43.408,-10.132
276,50,3,7.366,-117.687,22.271,28.2,10.162,-104.704,16.408
277,50,42,13.608,-114.355,31.644,42.7,14.157,-100.649,25.387
278,50,65,15.312,-120.158,-8.632,40.2,16.052,-106.891,-6.138
279,50,66,24.221,-118.360,-1.339,30.0,20.743,-106.796,-1.283
280,50,67,31.375,-115.458,7.487,31.4,25.911,-104.227,5.415
281,50,68,36.181,-113.033,10.063,42.6,29.982,-101.570,7.095
282,51,3,13.817,-114.782,30.306,28.6,13.689,-101.195,24.092
283,51,42,19.117,-110.771,38.730,31.1,16.805,-96.552,30.883
284,51,43,26.858,-105.709,45.931,41.9,22.615,-91.683,39.879
285,51,66,31.095,-115.723,6.134,40.1,25.749,-104.385,4.567
